Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
7.01800000e+000	-4.82263183e+001	-8.05297586e+000	-4.86805298e+003	-1.53781790e+001	-1.95378179e+002	-4.59906716e+001	-1.80675838e+000	-1.08018068e+004	-1.55985470e+001	1.64401453e+002
7.01900000e+000	-4.70377324e+001	-3.00894793e+001	-4.89008948e+003	-2.34638259e+001	-2.03463826e+002	-4.10793761e+001	-6.87091680e+000	-1.08068709e+004	-5.04657499e+001	1.29534250e+002
7.02000000e+000	-4.78454187e+001	4.96545765e+000	-4.85503454e+003	-1.06179190e+001	-1.90617919e+002	-3.89422098e+001	-1.67945018e+001	-1.08167945e+004	-7.21428421e+001	1.07857158e+002
7.02100000e+000	-4.99598819e+001	-4.14796466e+001	-4.90147965e+003	-1.59539798e+001	-1.95953980e+002	-3.97708979e+001	-4.31296615e+001	-1.08431297e+004	-5.33494051e+001	1.26650595e+002
7.02200000e+000	-4.57235952e+001	-3.44419777e+001	-4.89444198e+003	-2.63568168e+001	-2.06356817e+002	-4.03324526e+001	-5.25037990e+001	-1.08525038e+004	-4.33092322e+001	1.36690768e+002
7.02300000e+000	-4.68089163e+001	-2.81702840e+001	-4.88817028e+003	-2.11304433e+001	-2.01130443e+002	-4.31398123e+001	-8.97714558e+001	-1.08897715e+004	-2.49502062e+001	1.55049794e+002
7.02400000e+000	-4.44607340e+001	5.30767216e+000	-4.85469233e+003	-1.54018409e+001	-1.95401841e+002	-5.01443130e+001	-6.30667675e+001	-1.08630668e+004	-1.55217828e+001	1.64478217e+002
7.02500000e+000	-4.71737851e+001	-2.12393030e+001	-4.88123930e+003	-2.17472519e+001	-2.01747252e+002	-5.18389940e+001	-1.51153312e+001	-1.08151153e+004	-8.97691156e+000	1.71023088e+002
7.02600000e+000	-4.59913837e+001	-3.91292044e+001	-4.89912920e+003	-2.59846230e+001	-2.05984623e+002	-4.68214031e+001	-7.20127876e-001	-1.08007201e+004	-1.30604626e+001	1.66939537e+002
7.02700000e+000	-4.45380128e+001	-2.65670831e+001	-4.88656708e+003	-3.16001169e+001	-2.11600117e+002	-4.31975930e+001	-1.58273414e+001	-1.08158273e+004	-3.68674981e+001	1.43132502e+002
7.02800000e+000	-4.83702447e+001	-2.39952863e-001	-4.86023995e+003	-1.23669793e+001	-1.92366979e+002	-4.25897672e+001	-1.32324824e+001	-1.08132325e+004	-4.25210698e+001	1.37478930e+002
7.02900000e+000	-4.80214945e+001	-3.29000528e+001	-4.89290005e+003	-1.97802326e+001	-1.99780233e+002	-4.24840575e+001	-3.45767133e+001	-1.08345767e+004	-4.39082316e+001	1.36091768e+002
7.03000000e+000	-4.68587719e+001	-3.16067432e+001	-4.89160674e+003	-2.59949455e+001	-2.05994945e+002	-4.28177281e+001	-3.39903411e+001	-1.08339903e+004	-3.91927163e+001	1.40807284e+002
7.03100000e+000	-4.63055170e+001	-2.82659694e+001	-4.88826597e+003	-2.39988967e+001	-2.03998897e+002	-4.66586300e+001	-5.23394209e+001	-1.08523394e+004	-2.40799656e+001	1.55920034e+002
7.03200000e+000	-4.43883887e+001	-3.75837984e+001	-4.89758380e+003	-3.31039814e+001	-2.13103981e+002	-4.47904834e+001	-4.34411802e+001	-1.08434412e+004	-2.76356805e+001	1.52364319e+002
7.03300000e+000	-4.78052101e+001	-1.24776473e+001	-4.87247765e+003	-1.59564982e+001	-1.95956498e+002	-4.71653582e+001	-5.10294693e+001	-1.08510295e+004	-2.17479423e+001	1.58252058e+002
7.03400000e+000	-4.68191472e+001	-4.47662945e+001	-4.90476629e+003	-2.36501596e+001	-2.03650160e+002	-4.65393897e+001	-3.17676454e+001	-1.08317676e+004	-2.40146804e+001	1.55985320e+002
7.03500000e+000	-4.82019994e+001	-1.88100765e+001	-4.87881008e+003	-1.74714141e+001	-1.97471414e+002	-4.81890502e+001	-2.39106534e+001	-1.08239107e+004	-1.98839527e+001	1.60116047e+002
7.03600000e+000	-4.71250630e+001	-3.18190573e+001	-4.89181906e+003	-2.10322618e+001	-2.01032262e+002	-4.31186442e+001	-2.22118293e+001	-1.08222118e+004	-4.03102666e+001	1.39689733e+002
7.03700000e+000	-4.79073753e+001	-1.82172619e+001	-4.87821726e+003	-1.63805807e+001	-1.96380581e+002	-4.19916571e+001	-3.14599599e+001	-1.08314600e+004	-4.89442710e+001	1.31055729e+002
7.03800000e+000	-4.59505562e+001	-1.86612884e+001	-4.87866129e+003	-2.28397315e+001	-2.02839731e+002	-4.33270185e+001	-3.79389542e+001	-1.08379390e+004	-3.53386670e+001	1.44661333e+002
7.03900000e+000	-4.82189085e+001	-4.14299816e+001	-4.90142998e+003	-2.21332350e+001	-2.02133235e+002	-4.33011394e+001	-4.75830822e+001	-1.08475831e+004	-3.44574796e+001	1.45542520e+002
7.04000000e+000	-4.86585702e+001	-3.85906739e+000	-4.86385907e+003	-1.43580221e+001	-1.94358022e+002	-4.70246518e+001	-4.53831155e+001	-1.08453831e+004	-2.81189646e+001	1.51881035e+002
7.04100000e+000	-4.59137826e+001	-2.31100488e+001	-4.88311005e+003	-2.39637236e+001	-2.03963724e+002	-4.64501672e+001	-3.84956338e+001	-1.08384956e+004	-2.67953099e+001	1.53204690e+002
7.04200000e+000	-4.48469210e+001	-1.42203384e+001	-4.87422034e+003	-2.55336871e+001	-2.05533687e+002	-4.76700863e+001	-4.39721470e+001	-1.08439721e+004	-2.22417216e+001	1.57758278e+002
7.04300000e+000	-4.60824618e+001	-2.67580586e+001	-4.88675806e+003	-2.62573447e+001	-2.06257345e+002	-4.25933693e+001	-2.03115938e+001	-1.08203116e+004	-3.88473033e+001	1.41152697e+002
7.04400000e+000	-4.68370525e+001	-3.22078162e+001	-4.89220782e+003	-2.46401290e+001	-2.04640129e+002	-4.44184033e+001	-3.73927770e+001	-1.08373928e+004	-3.25342814e+001	1.47465719e+002
7.04500000e+000	-4.28936712e+001	-3.89505905e+001	-4.89895059e+003	-4.07579821e+001	-2.20757982e+002	-4.35088935e+001	-2.73610679e+001	-1.08273611e+004	-3.45126633e+001	1.45487337e+002
7.04600000e+000	-4.68709211e+001	-4.90381881e+001	-4.90903819e+003	-2.35159737e+001	-2.03515974e+002	-4.72355673e+001	-6.59892811e+001	-1.08659893e+004	-2.60913662e+001	1.53908634e+002
7.04700000e+000	-4.76310583e+001	-2.22899049e+001	-4.88228990e+003	-1.95437050e+001	-1.99543705e+002	-4.54177157e+001	-2.58286596e+001	-1.08258287e+004	-2.86498106e+001	1.51350189e+002
7.04800000e+000	-4.49596751e+001	-1.35175351e+001	-4.87351754e+003	-2.27075792e+001	-2.02707579e+002	-4.63793630e+001	-1.30807382e+001	-1.08130807e+004	-2.23133326e+001	1.57686667e+002
7.04900000e+000	-4.59037027e+001	-2.02203671e+001	-4.88022037e+003	-2.27021511e+001	-2.02702151e+002	-4.17891288e+001	-2.41195848e+001	-1.08241196e+004	-4.01907823e+001	1.39809218e+002
7.05000000e+000	-4.84424869e+001	-4.25959268e+001	-4.90259593e+003	-2.05962357e+001	-2.00596236e+002	-4.58926245e+001	-4.46664828e+001	-1.08446665e+004	-3.04829081e+001	1.49517092e+002
7.05100000e+000	-4.67597964e+001	-4.02280908e+001	-4.90022809e+003	-2.57415456e+001	-2.05741546e+002	-4.26397015e+001	-2.66978146e+001	-1.08266978e+004	-3.62450369e+001	1.43754963e+002
7.05200000e+000	-4.47880670e+001	-4.84925013e+001	-4.90849250e+003	-3.08204457e+001	-2.10820446e+002	-4.59226419e+001	-3.75827917e+001	-1.08375828e+004	-2.91324876e+001	1.50867512e+002
7.05300000e+000	-4.87445102e+001	-2.29158331e+001	-4.88291583e+003	-1.74649740e+001	-1.97464974e+002	-4.28034478e+001	-1.05425883e+001	-1.08105426e+004	-3.14886046e+001	1.48511395e+002
7.05400000e+000	-4.60959546e+001	-1.47730538e+001	-4.87477305e+003	-2.04640927e+001	-2.00464093e+002	-4.65844827e+001	-4.46321135e+001	-1.08446321e+004	-2.53391997e+001	1.54660800e+002
7.05500000e+000	-4.43786341e+001	-4.57776814e+001	-4.90577768e+003	-3.27558195e+001	-2.12755820e+002	-4.52231397e+001	-5.47400071e+001	-1.08547400e+004	-2.90580070e+001	1.50941993e+002
7.05600000e+000	-4.54537763e+001	-2.64986181e+001	-4.88649862e+003	-2.63202396e+001	-2.06320240e+002	-4.77563083e+001	-4.23777228e+001	-1.08423777e+004	-2.11936750e+001	1.58806325e+002
7.05700000e+000	-4.63994697e+001	-4.85959993e+000	-4.86485960e+003	-1.77246692e+001	-1.97724669e+002	-4.52021682e+001	-4.19610880e+001	-1.08419611e+004	-3.04775881e+001	1.49522412e+002
7.05800000e+000	-5.02748100e+001	-2.54283093e+001	-4.88542831e+003	-1.51532792e+001	-1.95153279e+002	-4.49044526e+001	-4.56149044e+001	-1.08456149e+004	-3.11991113e+001	1.48800889e+002
7.05900000e+000	-4.54927106e+001	-2.75583408e+001	-4.88755834e+003	-2.51787795e+001	-2.05178780e+002	-4.87683669e+001	-2.11518881e+001	-1.08211519e+004	-1.90238730e+001	1.60976127e+002
7.06000000e+000	-5.02189310e+001	-3.46322506e+001	-4.89463225e+003	-1.68864200e+001	-1.96886420e+002	-4.38848859e+001	-3.84589912e+001	-1.08384590e+004	-3.46075781e+001	1.45392422e+002
7.06100000e+000	-4.95290505e+001	-1.63460458e+001	-4.87634605e+003	-1.60316707e+001	-1.96031671e+002	-4.25149978e+001	-3.90062779e+001	-1.08390063e+004	-3.77695909e+001	1.42230409e+002
7.06200000e+000	-4.85832125e+001	-2.90981503e+001	-4.88909815e+003	-1.84820470e+001	-1.98482047e+002	-4.53917506e+001	-3.54384589e+001	-1.08354385e+004	-2.71428712e+001	1.52857129e+002
7.06300000e+000	-4.95771643e+001	-2.15772956e+001	-4.88157730e+003	-1.63736830e+001	-1.96373683e+002	-4.50017709e+001	-4.25609757e+001	-1.08425610e+004	-2.93989922e+001	1.50601008e+002
