Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.53000000e-001	-5.47187685e+001	-2.11617076e+001	-2.01161708e+002	-4.63087188e+001	-4.63087188e+001	-5.58817638e+001	-4.89599407e+001	1.31040059e+002	8.09214563e+001	8.09214563e+001
5.54000000e-001	-5.74448546e+001	-4.48813910e+000	-1.84488139e+002	-4.09391018e+001	-4.09391018e+001	-6.81500036e+001	5.68625168e+001	2.36862517e+002	-3.38662849e+000	-3.38662849e+000
5.55000000e-001	-6.54793574e+001	1.49938649e+001	-1.65006135e+002	1.17175665e+001	1.17175665e+001	-5.48678031e+001	7.97796385e+000	1.87977964e+002	-8.04635830e+001	-8.04635830e+001
5.56000000e-001	-5.99920345e+001	2.66184647e+001	-1.53381535e+002	2.13324774e+001	2.13324774e+001	-7.03271997e+001	-8.63401744e+001	9.36598256e+001	-3.62580844e+000	-3.62580844e+000
5.57000000e-001	-6.57132481e+001	5.51545738e+000	-1.74484543e+002	1.51244569e+001	1.51244569e+001	-6.19886151e+001	-6.33978408e+001	1.16602159e+002	-2.01156471e+000	-2.01156471e+000
5.58000000e-001	-5.50956197e+001	2.52674260e+001	-1.54732574e+002	3.71828933e+001	3.71828933e+001	-6.22459421e+001	-8.13360129e+001	9.86639871e+001	-2.44306115e+001	-2.44306115e+001
5.59000000e-001	-6.01869064e+001	-8.15838891e+001	-2.61583889e+002	1.14820486e+001	1.14820486e+001	-5.42299100e+001	5.73439892e+001	5.73439892e+001	-4.05469982e+001	-4.05469982e+001
5.60000000e-001	-6.68244735e+001	-1.70617016e+000	-1.81706170e+002	1.24737033e+001	1.24737033e+001	-7.03028984e+001	-4.33947367e+001	-4.33947367e+001	6.65546256e+000	6.65546256e+000
5.61000000e-001	-6.26703957e+001	-8.47914249e+001	-2.64791425e+002	3.66351249e+000	3.66351249e+000	-5.96701851e+001	4.17370800e+001	4.17370800e+001	-1.71216777e+001	-1.71216777e+001
5.62000000e-001	-6.08439603e+001	-4.03807381e+001	-2.20380738e+002	-2.64384214e+001	-2.64384214e+001	-6.04863767e+001	-4.25412626e+001	-4.25412626e+001	-3.03778539e+001	-3.03778539e+001
5.63000000e-001	-7.30833448e+001	-1.05539691e+001	-1.90553969e+002	7.96192084e+000	7.96192084e+000	-5.94983358e+001	5.22803306e+001	5.22803306e+001	3.52210542e+001	3.52210542e+001
5.64000000e-001	-5.98721377e+001	8.19558914e+001	-9.80441086e+001	-2.41099703e+000	-2.41099703e+000	-6.09427909e+001	-6.63232428e+001	-6.63232428e+001	-8.78003079e+000	-8.78003079e+000
5.65000000e-001	-5.85849592e+001	6.43506736e+001	-1.15649326e+002	-1.28476217e+001	-1.28476217e+001	-5.75675051e+001	3.35978536e+001	3.35978536e+001	-3.35630622e+001	-3.35630622e+001
5.66000000e-001	-5.70039899e+001	-6.38893307e+001	-2.43889331e+002	1.21379222e+000	1.21379222e+000	-7.02652332e+001	3.62276903e+001	3.62276903e+001	7.36352762e+000	7.36352762e+000
5.67000000e-001	-6.58955058e+001	-1.93675187e+001	-1.99367519e+002	-1.24608940e+001	-1.24608940e+001	-5.89783269e+001	2.37808741e+001	2.37808741e+001	-2.49396376e+001	-2.49396376e+001
5.68000000e-001	-6.71013030e+001	8.10882315e+001	-9.89117685e+001	-1.43502240e+000	-1.43502240e+000	-6.03536285e+001	-6.28033398e+001	-6.28033398e+001	2.81465601e+001	2.81465601e+001
5.69000000e-001	-7.11816959e+001	5.79777657e+001	-1.22022234e+002	-3.31764598e+000	-3.31764598e+000	-5.84751966e+001	5.78900780e+000	5.78900780e+000	3.33924201e+001	3.33924201e+001
5.70000000e-001	-5.76273712e+001	8.91453711e+001	-9.08546289e+001	-8.19721831e+001	-8.19721831e+001	-6.83932314e+001	-1.24756163e+001	-1.24756163e+001	-1.53207252e+001	-1.53207252e+001
5.71000000e-001	-6.19824077e+001	-7.82500476e+001	-7.82500476e+001	1.13198138e+001	1.13198138e+001	-6.01375256e+001	-1.37324602e+001	-1.37324602e+001	3.41925698e+001	3.41925698e+001
5.72000000e-001	-6.46739279e+001	-8.65046396e+001	-8.65046396e+001	-7.65347469e+000	-7.65347469e+000	-6.47468784e+001	5.41096162e+001	5.41096162e+001	-1.65934973e-001	-1.65934973e-001
5.73000000e-001	-5.89741580e+001	5.46357653e+000	5.46357653e+000	3.37230089e+001	3.37230089e+001	-5.67949622e+001	8.81263473e+001	8.81263473e+001	1.47000646e+001	1.47000646e+001
5.74000000e-001	-6.35411666e+001	5.34845274e+001	5.34845274e+001	9.00010329e+000	9.00010329e+000	-7.24002930e+001	1.20643871e+001	1.20643871e+001	8.42793263e+000	8.42793263e+000
5.75000000e-001	-6.47095840e+001	5.78244989e+001	5.78244989e+001	-9.68570892e+000	-9.68570892e+000	-7.03715636e+001	-8.90951506e+001	-8.90951506e+001	-2.58761332e+000	-2.58761332e+000
5.76000000e-001	-5.75418513e+001	7.66126554e+001	7.66126554e+001	-6.48038731e+000	-6.48038731e+000	-5.26978995e+001	-8.12733685e+000	-8.12733685e+000	6.58295419e+001	6.58295419e+001
5.77000000e-001	-5.69429392e+001	-5.15583410e+001	-5.15583410e+001	-3.94876616e+001	-3.94876616e+001	-6.00748229e+001	-3.74756813e+001	-3.74756813e+001	2.65229874e+001	2.65229874e+001
5.78000000e-001	-6.61381059e+001	7.04220361e+001	7.04220361e+001	2.15639866e+001	2.15639866e+001	-6.04234642e+001	-1.40326136e+000	-1.40326136e+000	-2.46418276e+001	-2.46418276e+001
5.79000000e-001	-6.36450410e+001	-2.75314327e+001	-2.75314327e+001	1.93011846e+001	1.93011846e+001	-8.30376780e+001	2.43985130e+001	2.43985130e+001	1.37052820e+000	1.37052820e+000
5.80000000e-001	-6.06865351e+001	5.15430756e+001	5.15430756e+001	1.54237456e+001	1.54237456e+001	-6.21497618e+001	-1.40738528e+001	-1.40738528e+001	2.01410848e+001	2.01410848e+001
5.81000000e-001	-6.08311499e+001	-2.14248807e+001	-2.14248807e+001	-2.92964452e+001	-2.92964452e+001	-5.85076384e+001	3.57813645e+001	3.57813645e+001	-2.41588787e+001	-2.41588787e+001
5.82000000e-001	-5.95996532e+001	-7.55971009e+001	-7.55971009e+001	-2.28280171e+000	-2.28280171e+000	-5.67814254e+001	6.21464143e+001	6.21464143e+001	3.28025034e+001	3.28025034e+001
5.83000000e-001	-5.64898730e+001	6.52239721e+001	-1.14776028e+002	-1.30765290e+001	-1.30765290e+001	-6.10659662e+001	-1.84075744e+001	-1.84075744e+001	-2.98810482e+001	-2.98810482e+001
5.84000000e-001	-5.93210145e+001	3.50295094e+001	-1.44970491e+002	1.50363776e+001	1.50363776e+001	-5.84524129e+001	7.25911190e+001	7.25911190e+001	1.90651396e+001	1.90651396e+001
5.85000000e-001	-6.52404031e+001	6.42447030e+001	-1.15755297e+002	1.35172502e+000	1.35172502e+000	-5.54984360e+001	-2.35688735e+001	-2.35688735e+001	-4.44657752e+001	-4.44657752e+001
5.86000000e-001	-7.07717782e+001	-4.63841381e+001	-2.26384138e+002	-1.04645985e+001	-1.04645985e+001	-6.72046309e+001	-6.23731106e+001	-6.23731106e+001	7.74444884e+000	7.74444884e+000
5.87000000e-001	-6.53534539e+001	-5.92534960e+001	-2.39253496e+002	1.14336501e+001	1.14336501e+001	-6.23231665e+001	-8.68589560e+001	-8.68589560e+001	1.01027811e+001	1.01027811e+001
5.88000000e-001	-5.35725243e+001	1.87200776e+001	-1.61279922e+002	-5.50342399e+001	-5.50342399e+001	-5.69453878e+001	4.45122067e+001	-1.35487793e+002	-2.88976469e+001	-2.88976469e+001
5.89000000e-001	-5.86460594e+001	-8.37546154e+001	-2.63754615e+002	-3.27332011e+000	-3.27332011e+000	-6.47587866e+001	4.56139052e+001	-1.34386095e+002	1.41912803e+001	1.41912803e+001
5.90000000e-001	-5.94629763e+001	-7.10634185e+001	-2.51063419e+002	-1.56668159e+001	-1.56668159e+001	-5.97270659e+001	-4.71734886e+001	-2.27173489e+002	2.59623111e+001	2.59623111e+001
5.91000000e-001	-5.91561833e+001	5.15922945e+001	-1.28407706e+002	-1.75746592e+001	-1.75746592e+001	-5.92918079e+001	-2.27822757e+001	-2.02782276e+002	1.98162796e+001	1.98162796e+001
5.92000000e-001	-6.85075374e+001	5.21408527e+000	-1.74785915e+002	-1.01963472e+001	-1.01963472e+001	-6.25130169e+001	3.03418599e+000	-1.76965814e+002	2.00160359e+001	2.00160359e+001
5.93000000e-001	-5.81226029e+001	-8.38070615e+001	-2.63807062e+002	-1.59427705e+000	-1.59427705e+000	-6.45258918e+001	-7.68446971e+001	-2.56844697e+002	2.82965548e+001	2.82965548e+001
5.94000000e-001	-5.95624480e+001	-8.60260724e+001	-2.66026072e+002	-1.32317316e+001	-1.32317316e+001	-1.11172909e+002	-6.41647665e+001	-2.44164766e+002	9.36682246e-002	9.36682246e-002
