Frequency 	 |S21| 	 Phase(S21) 	 ExtPhase(S21) 	 CorPhase(S21)	 ExtCorPhase(S21)	 |S12| 	 Phase(S12)	 ExtPhase(S12) 	 CorPhase(S12)	 ExtCorPhase(S12)
GHz 	 dB 	 deg 	 deg 	 deg	 deg	 dB 	 deg 	 deg 	 deg	 deg
5.94000000e-001	-5.83443526e+001	-3.34140394e+001	8.66585961e+002	-3.75313177e+001	-2.17531318e+002	-5.84997968e+001	-1.92689383e+001	-7.39268938e+002	3.44496503e+001	3.44496503e+001
5.95000000e-001	-5.96626300e+001	-5.11031219e+001	8.48896878e+002	2.42244329e+001	-1.55775567e+002	-6.38641218e+001	-6.60191982e+001	-7.86019198e+002	3.51542914e+000	3.51542914e+000
5.96000000e-001	-6.23278946e+001	8.45688784e+001	8.04568878e+002	3.31317826e+000	-1.76686822e+002	-5.60423043e+001	-1.04609957e+000	-7.21046100e+002	3.59809002e+001	3.59809002e+001
5.97000000e-001	-6.29745437e+001	-7.52694147e+001	8.24730585e+002	-1.10138582e+001	-1.91013858e+002	-5.93529715e+001	-3.48714924e+001	-7.54871492e+002	-2.76702694e+001	-2.76702694e+001
5.98000000e-001	-6.74820689e+001	1.16778861e+001	9.11677886e+002	-1.45621201e+001	-1.94562120e+002	-6.43522137e+001	2.92939404e+001	-6.90706060e+002	1.83195213e+001	1.83195213e+001
5.99000000e-001	-6.64617855e+001	9.86260620e+000	9.09862606e+002	-2.04207771e+001	-2.00420777e+002	-6.47975467e+001	-1.27392441e+001	-7.32739244e+002	-1.88476190e+001	-1.88476190e+001
6.00000000e-001	-7.84267070e+001	-3.68386190e+001	8.63161381e+002	5.78318005e+000	-1.74216820e+002	-6.15038906e+001	-4.87141622e+001	-7.68714162e+002	1.75012489e+001	1.75012489e+001
6.01000000e-001	-5.49216930e+001	8.34715050e+001	9.83471505e+002	1.55341292e+001	-1.64465871e+002	-6.93902025e+001	-7.13773829e+001	-7.91377383e+002	5.20261113e+000	5.20261113e+000
6.02000000e-001	-5.36615558e+001	1.50668561e+001	9.15066856e+002	-5.08938784e+001	-2.30893878e+002	-5.54610289e+001	-4.93675073e+001	-7.69367507e+002	5.21898579e+001	5.21898579e+001
6.03000000e-001	-6.97432047e+001	-3.05907853e+001	8.69409215e+002	1.16524862e+001	-1.68347514e+002	-5.72231856e+001	2.90448072e+001	-6.90955193e+002	-3.82972455e+001	-3.82972455e+001
6.04000000e-001	-5.42145054e+001	4.95243233e+000	9.04952432e+002	5.77645005e+001	-1.22235500e+002	-6.40282430e+001	8.10390198e+001	-6.38960980e+002	7.19221064e+000	7.19221064e+000
6.05000000e-001	-6.48248952e+001	2.50129137e+001	9.25012914e+002	1.11534411e+001	-1.68846559e+002	-6.22424456e+001	-6.91237241e+001	-6.09123724e+002	-1.01427662e+001	-1.01427662e+001
6.06000000e-001	-5.99217992e+001	3.83562905e+001	9.38356290e+002	-1.74974031e+001	-1.97497403e+002	-5.89560795e+001	-2.54826751e+001	-5.65482675e+002	4.03553411e+001	4.03553411e+001
6.07000000e-001	-6.35272359e+001	-5.93792646e+001	8.40620735e+002	-1.80458229e+001	-1.98045823e+002	-6.07512031e+001	-3.73091193e+001	-5.77309119e+002	2.50520421e+001	2.50520421e+001
6.08000000e-001	-5.42891892e+001	-8.90181001e+001	8.10981900e+002	-7.76839809e+000	-1.87768398e+002	-6.36456915e+001	7.59296546e+001	-4.64070345e+002	-7.72448325e+000	-7.72448325e+000
6.09000000e-001	-6.27975498e+001	-5.54274930e+001	8.44572507e+002	9.97030151e+000	-1.70029698e+002	-6.08614368e+001	-8.55886158e+000	-5.48558862e+002	-3.20609412e+001	-3.20609412e+001
6.10000000e-001	-7.65317477e+001	-7.39289574e+001	8.26071043e+002	2.36101056e+000	-1.77638989e+002	-5.41182185e+001	-8.10049624e+001	-6.21004962e+002	-2.14210557e+001	-2.14210557e+001
6.11000000e-001	-6.05599550e+001	-1.99961402e+001	8.80003860e+002	-3.37985614e+001	-2.13798561e+002	-5.24083114e+001	7.42047282e+001	-6.45795272e+002	1.76390200e+001	1.76390200e+001
6.12000000e-001	-6.80864538e+001	-2.22787636e+001	8.77721236e+002	1.41989948e+001	-1.65801005e+002	-5.55995608e+001	8.57678380e+001	-6.34232162e+002	1.09118154e+001	1.09118154e+001
6.13000000e-001	-5.73976179e+001	2.57449005e+001	9.25744901e+002	4.75989257e+001	-1.32401074e+002	-6.17135841e+001	5.78146434e+001	-6.62185357e+002	-1.18132128e+001	-1.18132128e+001
6.14000000e-001	-5.21746426e+001	-7.97610000e+001	8.20239000e+002	3.43648485e+001	-1.45635151e+002	-5.61276897e+001	8.76131254e+000	-7.11238687e+002	-6.58078140e+001	-6.58078140e+001
6.15000000e-001	-5.76091425e+001	-6.15104014e+001	8.38489599e+002	3.86847664e+001	-1.41315234e+002	-5.46831059e+001	5.92318160e+001	-6.60768184e+002	2.43255000e+000	2.43255000e+000
6.16000000e-001	-6.39508454e+001	-7.16563117e+001	8.28343688e+002	-2.42553859e+001	-2.04255386e+002	-7.69022917e+001	-3.79186441e+000	-7.23791864e+002	-3.62795391e+000	-3.62795391e+000
6.17000000e-001	-7.02401472e+001	4.14855058e+001	9.41485506e+002	-7.16617573e+000	-1.87166176e+002	-5.87015257e+001	-7.48671939e+001	-7.94867194e+002	-4.81873621e-002	-4.81873621e-002
6.18000000e-001	-6.91904940e+001	-3.43622421e+001	8.65637758e+002	1.55086338e+001	-1.64491366e+002	-6.02945572e+001	-4.56961323e+001	-7.65696132e+002	1.76798123e+001	1.76798123e+001
6.19000000e-001	-6.05309145e+001	-2.59496468e+001	8.74050353e+002	-2.94347394e+001	-2.09434739e+002	-6.51142220e+001	-8.38873120e+001	-8.03887312e+002	6.25127800e-001	6.25127800e-001
6.20000000e-001	-5.83196137e+001	4.82275148e+001	9.48227515e+002	-3.53987553e+001	-2.15398755e+002	-5.92081441e+001	-1.72558688e+001	-7.37255869e+002	2.76736458e+001	2.76736458e+001
6.21000000e-001	-6.30243545e+001	1.46336188e+001	9.14633619e+002	-2.66971982e+001	-2.06697198e+002	-6.89020126e+001	7.65575492e+001	-6.43442451e+002	5.89170107e+000	5.89170107e+000
6.22000000e-001	-5.58053016e+001	1.27721339e+001	9.12772134e+002	-4.62137786e+001	-2.26213779e+002	-6.46213939e+001	-1.18658777e+001	-7.31865878e+002	-1.39049881e+001	-1.39049881e+001
